Strategy,Games,Time,Parallel,8,16,32,64,128,256,512,1024,2048,4096,8192,16384,32768,65536,131072
merge(d=2 t=6),1000,7.491,true,1000,1000,1000,1000,1000,996,877,325,6,0,0,0,0,0,0
